teilnehmermax,tageseit,teilnehmerminka,teilnehmermaxka,jahr,ort,bezirk,datum,isoweekday,teilnehmermin,isoweek,tag,einwohner,url,demo,monat,yday,uniq,id,kirche,beschreibung,besonderheiten,thema,teilnehmerrelort,bundesland,aufgerufen
0,177,true,true,1990,Dessau,Halle,31.01.1990,3,0,5,31,101262,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Dessau,false,1,31,HalleDessau31.01.1990,1745,false,Waffenvernichtung,Auf Beschluß des Runden Tisches werden auf dem Gelände der Volksarmee 1.500 Maschinenpistolen vernichtet.,"",0,Sachsen-Anhalt,""
1200,179,true,false,1990,Dessau,Halle,02.02.1990,5,0,5,2,101262,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Dessau,false,2,33,HalleDessau02.02.1990,1746,false,"","","",1,Sachsen-Anhalt,""
0,186,true,true,1990,Dessau,Halle,09.02.1990,5,0,6,9,101262,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Dessau,false,2,40,HalleDessau09.02.1990,1747,false,Gebet um Erneuerung,"","",0,Sachsen-Anhalt,""
5000,193,true,false,1990,Dessau,Halle,16.02.1990,5,0,7,16,101262,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Dessau,false,2,47,HalleDessau16.02.1990,1748,false,Gebet um Erneuerung,Kundgebung mit Heiner Geißler.,"",4,Sachsen-Anhalt,CDU
1000,195,true,false,1990,Dessau,Halle,18.02.1990,7,0,7,18,101262,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Dessau,false,2,49,HalleDessau18.02.1990,1749,false,Wahlkundgebung,"","",0,Sachsen-Anhalt,CDU
0,206,true,true,1990,Dessau,Halle,01.03.1990,4,0,9,1,101262,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Dessau,false,3,60,HalleDessau01.03.1990,1750,false,Wahlkundgebung,Kundgebung mit Hans-Dietrich Genscher.,"",0,Sachsen-Anhalt,Bund freier Demokraten
1500,207,true,false,1990,Dessau,Halle,02.03.1990,5,0,9,2,101262,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Dessau,false,3,61,HalleDessau02.03.1990,1751,false,Gebet um Erneuerung,Kundgebung mit Alfred Dregger.,"",1,Sachsen-Anhalt,Allianz für Deutschland
300,219,true,false,1990,Dessau,Halle,14.03.1990,3,0,11,14,101262,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Dessau,false,3,73,HalleDessau14.03.1990,1752,false,"","","",0,Sachsen-Anhalt,""
0,234,true,true,1990,Dessau,Halle,29.03.1990,4,0,13,29,101262,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Dessau,false,3,88,HalleDessau29.03.1990,1753,false,"","",Für die Überprüfung aller Volkskammerabgeordneten auf MfS-Mitarbeit.,0,Sachsen-Anhalt,Neues Forum
1000,85,true,false,1989,Eisleben,Halle,31.10.1989,2,0,44,31,26530,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Eisleben,false,10,304,HalleEisleben31.10.1989,1754,false,"","","",3,Sachsen-Anhalt,""
700,89,true,false,1989,Eisleben,Halle,04.11.1989,6,0,44,4,26530,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Eisleben,false,11,308,HalleEisleben04.11.1989,1755,false,"","",Es wurde die Legalität der SDP und des Neuen Forum gefordert.,2,Sachsen-Anhalt,""
350,103,false,false,1989,Eisleben,Halle,18.11.1989,6,250,46,18,26530,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Eisleben,false,11,322,HalleEisleben18.11.1989,1756,false,"","","",1,Sachsen-Anhalt,""
500,169,true,false,1990,Eisleben,Halle,23.01.1990,2,0,4,23,26530,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Eisleben,false,1,23,HalleEisleben23.01.1990,1757,false,"","","",1,Sachsen-Anhalt,""
50,179,true,false,1990,Eisleben,Halle,02.02.1990,5,0,5,2,26530,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Eisleben,false,2,33,HalleEisleben02.02.1990,1758,false,"","","",0,Sachsen-Anhalt,""
200,219,true,false,1990,Eisleben,Halle,14.03.1990,3,0,11,14,26530,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Eisleben,false,3,73,HalleEisleben14.03.1990,1759,false,"","","",0,Sachsen-Anhalt,""
800,167,true,false,1990,Ermlitz,Halle,21.01.1990,7,0,3,21,563,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Ermlitz,false,1,21,HalleErmlitz21.01.1990,1760,false,"","","""Rettet unser Dorf vor der Auskohlung""",142,Sachsen-Anhalt,""
300,83,true,false,1989,Gräfenhainichen,Halle,29.10.1989,7,0,43,29,10256,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Gr%c3%a4fenhainichen,false,10,302,HalleGräfenhainichen29.10.1989,1761,false,"","",Für die Zulassung des Neuen Forum.,2,Sachsen-Anhalt,""
4000,90,true,false,1989,Gräfenhainichen,Halle,05.11.1989,7,0,44,5,10256,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Gr%c3%a4fenhainichen,false,11,309,HalleGräfenhainichen05.11.1989,1762,false,Friedensgebet,"",Für die Ablösung des 1. Sekretär der Kreisleitung der SED.,39,Sachsen-Anhalt,Neues Forum
2000,97,true,false,1989,Gräfenhainichen,Halle,12.11.1989,7,0,45,12,10256,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Gr%c3%a4fenhainichen,false,11,316,HalleGräfenhainichen12.11.1989,1763,false,Schweigemarsch,"","",19,Sachsen-Anhalt,""
1500,104,true,false,1989,Gräfenhainichen,Halle,19.11.1989,7,0,46,19,10256,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Gr%c3%a4fenhainichen,false,11,323,HalleGräfenhainichen19.11.1989,1764,false,"","","",14,Sachsen-Anhalt,""
400,118,true,false,1989,Gräfenhainichen,Halle,03.12.1989,7,0,48,3,10256,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Gr%c3%a4fenhainichen,false,12,337,HalleGräfenhainichen03.12.1989,1765,false,"","",Für die Auflösung der Kampfgruppen und der Offenlegung der Arbeit des MfS.,3,Sachsen-Anhalt,Neues Forum
500,125,true,false,1989,Gräfenhainichen,Halle,10.12.1989,7,0,49,10,10256,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Gr%c3%a4fenhainichen,false,12,344,HalleGräfenhainichen10.12.1989,1766,false,"","",Es wird eine Amnestie für alle politischen Gefangenen gefordert.,4,Sachsen-Anhalt,""
100,61,true,false,1989,Halle,Halle,07.10.1989,6,0,40,7,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,10,280,HalleHalle07.10.1989,1767,false,"",Die Polizei schreitet dagegen ein und nimmt 48 Teilnehmer fest.,"",0,Sachsen-Anhalt,""
2000,63,false,false,1989,Halle,Halle,09.10.1989,1,600,41,9,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,10,282,HalleHalle09.10.1989,1768,false,Schweigedemonstration,Die Polizei schreitet dagegen ein und nimmt 39 Teilnehmer fest.,"""Gewaltfrei widerstehen. Schweigen für Leipzig. Schweigen für Reformen. Schweigen fürs Hierbleiben""",0,Sachsen-Anhalt,""
0,64,true,true,1989,Halle,Halle,10.10.1989,2,0,41,10,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,10,283,HalleHalle10.10.1989,1769,false,Mahnwache,"",Es wird die Freilassung der Inhaftierten gefordert.,0,Sachsen-Anhalt,""
5000,70,false,false,1989,Halle,Halle,16.10.1989,1,1500,42,16,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,10,289,HalleHalle16.10.1989,1770,false,Schweigedemonstration,Anschließend finden Diskussionveranstaltungen in 2 Kirchen statt.,"Gewaltfreiheit für unsere Stadt, Zulassung des Neuen Forum, freie Wahlen und Presse- und Meinungsfreiheit.",2,Sachsen-Anhalt,""
10000,77,false,false,1989,Halle,Halle,23.10.1989,1,7000,43,23,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,10,296,HalleHalle23.10.1989,1771,false,"""Gebet für unser Land"" ",Gleichzeitig findet ein offener Dialog auf dem Marktplatz mit Mitgliedern der SED-Bezirksleitung statt.,"",4,Sachsen-Anhalt,""
7300,80,true,false,1989,Halle,Halle,26.10.1989,4,0,43,26,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,10,299,HalleHalle26.10.1989,1772,false,"","","Für eine Änderung der Medienpolitik und der Machtstrukturen, für Versammlungs- und Redefreiheit.",3,Sachsen-Anhalt,""
50,82,true,false,1989,Halle,Halle,28.10.1989,6,0,43,28,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,10,301,HalleHalle28.10.1989,1773,false,"",Frauen mit Ihren Kindern fordern Gewaltfreiheit.,"",0,Sachsen-Anhalt,""
80000,84,false,false,1989,Halle,Halle,30.10.1989,1,20000,44,30,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,10,303,HalleHalle30.10.1989,1774,false,Fürbittgebet,"",Für einen konsequenten Umweltschutz.,34,Sachsen-Anhalt,""
10000,87,false,false,1989,Halle,Halle,02.11.1989,4,7000,44,2,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,11,306,HalleHalle02.11.1989,1775,false,"","","",4,Sachsen-Anhalt,""
80000,91,false,false,1989,Halle,Halle,06.11.1989,1,60000,45,6,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,11,310,HalleHalle06.11.1989,1776,false,Gebet für unser Land,Die Dialogveranstaltung findet auf dem Marktplatz statt.,Es wird der Rücktritt des SED Bezirkschef Böhme gefordert.,34,Sachsen-Anhalt,""
1000,97,true,false,1989,Halle,Halle,12.11.1989,7,0,45,12,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,11,316,HalleHalle12.11.1989,1777,false,Friedensdekade,"","",0,Sachsen-Anhalt,""
8000,98,false,false,1989,Halle,Halle,13.11.1989,1,3000,46,13,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,11,317,HalleHalle13.11.1989,1778,false,"","","Für freie Wahlen und gegen die SED mit der Forderung ""Nimm deinen Hut SED und geh"".",3,Sachsen-Anhalt,""
4000,102,true,false,1989,Halle,Halle,17.11.1989,5,0,46,17,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,11,321,HalleHalle17.11.1989,1779,false,"Erneuerungsgebet, Schweigemarsch","","",1,Sachsen-Anhalt,""
100000,105,false,false,1989,Halle,Halle,20.11.1989,1,25000,47,20,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,11,324,HalleHalle20.11.1989,1780,false,"","",Für eine unumkehrbare Erneuerung der Gesellschaft.,43,Sachsen-Anhalt,Neues Forum
5000,107,true,false,1989,Halle,Halle,22.11.1989,3,0,47,22,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,11,326,HalleHalle22.11.1989,1781,false,"","",Für eine konsequente Erneuerung der Partei.,2,Sachsen-Anhalt,Bezirksleitung der SED
50000,112,false,false,1989,Halle,Halle,27.11.1989,1,30000,48,27,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,11,331,HalleHalle27.11.1989,1782,false,"","","Für spürbare Reformen, Neuwahlen und wirksamen Umweltschutz.",21,Sachsen-Anhalt,""
2000,116,true,false,1989,Halle,Halle,01.12.1989,5,0,48,1,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,12,335,HalleHalle01.12.1989,1783,false,Erneuerungsgebet,"","",0,Sachsen-Anhalt,""
20000,119,true,false,1989,Halle,Halle,04.12.1989,1,0,49,4,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,12,338,HalleHalle04.12.1989,1784,false,"","",Für die Auflösung des MfS und der Kampfgruppen.,8,Sachsen-Anhalt,Neues Forum
0,120,true,true,1989,Halle,Halle,05.12.1989,2,0,49,5,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,12,339,HalleHalle05.12.1989,1785,false,"",Besetzung der Kreisdiensstelle des MfS.,"",0,Sachsen-Anhalt,""
800,122,true,false,1989,Halle,Halle,07.12.1989,4,0,49,7,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,12,341,HalleHalle07.12.1989,1786,false,"","","",0,Sachsen-Anhalt,""
1000,124,true,false,1989,Halle,Halle,09.12.1989,6,0,49,9,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,12,343,HalleHalle09.12.1989,1787,false,"","","",0,Sachsen-Anhalt,""
35000,126,false,false,1989,Halle,Halle,11.12.1989,1,5000,50,11,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,12,345,HalleHalle11.12.1989,1788,false,"","","""Umweltschutz und Gesundheitswesen""",15,Sachsen-Anhalt,SDP
5000,129,true,false,1989,Halle,Halle,14.12.1989,4,0,50,14,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,12,348,HalleHalle14.12.1989,1789,false,"","","",2,Sachsen-Anhalt,""
0,132,true,true,1989,Halle,Halle,17.12.1989,7,0,50,17,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,12,351,HalleHalle17.12.1989,1790,false,"","","",0,Sachsen-Anhalt,""
0,154,true,true,1990,Halle,Halle,08.01.1990,1,0,2,8,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,1,8,HalleHalle08.01.1990,1791,false,"","","""Stasi raus"", ""Nieder mit der SED""",0,Sachsen-Anhalt,Neues Forum
0,155,true,true,1990,Halle,Halle,09.01.1990,2,0,2,9,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,1,9,HalleHalle09.01.1990,1792,false,"","",Für gleichberechtigte und freie Entwicklung ihres Berufsstandes.,0,Sachsen-Anhalt,Handwerker
0,160,true,true,1990,Halle,Halle,14.01.1990,7,0,2,14,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,1,14,HalleHalle14.01.1990,1793,false,"","",Karl Liebknecht - Rosa Luxemburg Demonstration,0,Sachsen-Anhalt,""
0,161,true,true,1990,Halle,Halle,15.01.1990,1,0,3,15,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,1,15,HalleHalle15.01.1990,1794,false,"","",Für den Abbau der Machtposition der SED-PDS.,0,Sachsen-Anhalt,Neues Forums
3000,164,true,false,1990,Halle,Halle,18.01.1990,4,0,3,18,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,1,18,HalleHalle18.01.1990,1795,false,"","","""Auch wir Sportler sind das Volk""",1,Sachsen-Anhalt,Sportler
20000,168,true,false,1990,Halle,Halle,22.01.1990,1,0,4,22,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,1,22,HalleHalle22.01.1990,1796,false,"","",Für radikale gesellschaftliche Reformen und für ein einiges Deutschland.,8,Sachsen-Anhalt,""
0,169,true,true,1990,Halle,Halle,23.01.1990,2,0,4,23,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,1,23,HalleHalle23.01.1990,1797,false,Warnstreik,"","Für höhere Löhne, mehr Urlaub und bessere Arbeitsbedingungen.",0,Sachsen-Anhalt,Leunawerke
3500,174,true,false,1990,Halle,Halle,28.01.1990,7,0,4,28,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,1,28,HalleHalle28.01.1990,1798,false,"","","",1,Sachsen-Anhalt,Bürgerbewegung
20000,175,true,false,1990,Halle,Halle,29.01.1990,1,0,5,29,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,1,29,HalleHalle29.01.1990,1799,false,"","","Für eine Reform im Schulwesen, die Bestrafung aller Verantwortlichen und die Wiedervereinigung Deutschlands.",8,Sachsen-Anhalt,Neues Forum
400,176,true,false,1990,Halle,Halle,30.01.1990,2,0,5,30,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,1,30,HalleHalle30.01.1990,1800,false,"","",Antifa Tag,0,Sachsen-Anhalt,""
1000,176,true,false,1990,Halle,Halle,30.01.1990,2,0,5,30,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,1,30,HalleHalle30.01.1990,1801,false,"","","",0,Sachsen-Anhalt,Schüler und Lehrlinge
400,178,true,false,1990,Halle,Halle,01.02.1990,4,0,5,1,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,2,32,HalleHalle01.02.1990,1802,false,"","","",0,Sachsen-Anhalt,""
200,179,true,false,1990,Halle,Halle,02.02.1990,5,0,5,2,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,2,33,HalleHalle02.02.1990,1803,false,"","","",0,Sachsen-Anhalt,""
4000,180,true,false,1990,Halle,Halle,03.02.1990,6,0,5,3,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,2,34,HalleHalle03.02.1990,1804,false,"","","",1,Sachsen-Anhalt,""
3000,182,true,false,1990,Halle,Halle,05.02.1990,1,0,6,5,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,2,36,HalleHalle05.02.1990,1805,false,"","","",1,Sachsen-Anhalt,""
0,187,true,true,1990,Halle,Halle,10.02.1990,6,0,6,10,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,2,41,HalleHalle10.02.1990,1806,false,Warnstreik,"","",0,Sachsen-Anhalt,""
2500,189,true,false,1990,Halle,Halle,12.02.1990,1,0,7,12,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,2,43,HalleHalle12.02.1990,1807,false,"","","",1,Sachsen-Anhalt,""
0,191,true,true,1990,Halle,Halle,14.02.1990,3,0,7,14,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,2,45,HalleHalle14.02.1990,1808,false,"","","Nie wieder Staatsbüdel einer Partei, sondern nur noch Volkspolizei.",0,Sachsen-Anhalt,Volkspolizisten
70000,193,false,false,1990,Halle,Halle,16.02.1990,5,50000,7,16,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,2,47,HalleHalle16.02.1990,1809,false,"",Kundgebung mit Hans-Dietrich Genscher.,"",30,Sachsen-Anhalt,Bund Freier Demokraten
5000,196,true,false,1990,Halle,Halle,19.02.1990,1,0,8,19,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,2,50,HalleHalle19.02.1990,1810,false,"","","",2,Sachsen-Anhalt,""
30000,200,true,false,1990,Halle,Halle,23.02.1990,5,0,8,23,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,2,54,HalleHalle23.02.1990,1811,false,Wahlkundgebung,Kundgebung mit Johannes Rau.,"",13,Sachsen-Anhalt,SPD
0,206,true,true,1990,Halle,Halle,01.03.1990,4,0,9,1,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,3,60,HalleHalle01.03.1990,1812,false,Wahlkundgebung,Kundgebung mit Hans-Dietrich Genscher.,"",0,Sachsen-Anhalt,Bund freier Demokraten
1000,218,true,false,1990,Halle,Halle,13.03.1990,2,0,11,13,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,3,72,HalleHalle13.03.1990,1813,false,"","","",0,Sachsen-Anhalt,""
2000,234,true,false,1990,Halle,Halle,29.03.1990,4,0,13,29,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,3,88,HalleHalle29.03.1990,1814,false,"","",Für die Überprüfung der Volkskammerabgeordneten auf MfS-Mitarbeit.,0,Sachsen-Anhalt,Neues Forum
0,238,true,true,1990,Halle,Halle,02.04.1990,1,0,14,2,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,4,92,HalleHalle02.04.1990,1815,false,"","",Gegen weiteren Sozialabbau.,0,Sachsen-Anhalt,Studenten
20000,241,false,false,1990,Halle,Halle,05.04.1990,4,5000,14,5,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,4,95,HalleHalle05.04.1990,1816,false,"","",Gegen den Umtauschkurs 2:1.,8,Sachsen-Anhalt,Gewerkschaft
1000,259,false,false,1990,Halle,Halle,23.04.1990,1,800,17,23,230728,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle,false,4,113,HalleHalle23.04.1990,1817,false,"","",Gegen den Ausverkauf der DDR.,0,Sachsen-Anhalt,"Neues Forum, Grüne, Alternative Jugend und PDS"
1500,115,false,false,1989,Halle-Neustadt,Halle,30.11.1989,4,400,48,30,90956,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Halle-Neustadt,false,11,334,HalleHalle-Neustadt30.11.1989,1818,false,"","",Vorstellung der Ziele des Neues Forum.,1,Sachsen-Anhalt,Neues Forum
1000,100,true,false,1989,Harzgerode,Halle,15.11.1989,3,0,46,15,5866,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Harzgerode,false,11,319,HalleHarzgerode15.11.1989,1819,false,"",Das Rathausgespräch findet auf dem Markt statt.,Für die Öffnung des Ferienheimes des MfS und der SED in Alexisbad.,17,Sachsen-Anhalt,""
550,114,true,false,1989,Harzgerode,Halle,29.11.1989,3,0,48,29,5866,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Halle&ort=Harzgerode,false,11,333,HalleHarzgerode29.11.1989,1820,false,"","",Es wird die Auflösung des Ferienheimes des Ministerium des Inneren gefordert.,9,Sachsen-Anhalt,Neues Forum
